file,experiment,arm,sched,epp_mode,strict,rep,timestamp,ok,exit_code,kernel,on_ac,governor,start_temp_c,wall_s,pkg_j,core_j,uncore_j,dram_j,psys_j,rest_j,avg_pkg_w,pkg_c_mean,pkg_c_max,energy_to_solution_j,edp_js,pkg_j_per_s,rest_frac,partitioned_epp,n_big_cpus,n_little_cpus,big_cpus,little_cpus,smt_pairs_split,bzy_mhz_big_mean,bzy_mhz_little_mean,bzy_ratio_little_over_big,cpu0_avg_mhz,cpu0_bzy_mhz,cpu0_busy,cpu0_epp,cpu1_avg_mhz,cpu1_bzy_mhz,cpu1_busy,cpu1_epp,cpu2_avg_mhz,cpu2_bzy_mhz,cpu2_busy,cpu2_epp,cpu3_avg_mhz,cpu3_bzy_mhz,cpu3_busy,cpu3_epp,cpu4_avg_mhz,cpu4_bzy_mhz,cpu4_busy,cpu4_epp,cpu5_avg_mhz,cpu5_bzy_mhz,cpu5_busy,cpu5_epp,cpu6_avg_mhz,cpu6_bzy_mhz,cpu6_busy,cpu6_epp,cpu7_avg_mhz,cpu7_bzy_mhz,cpu7_busy,cpu7_epp,pinger_present,pinger_n,wake_us_p50,wake_us_p99,wake_us_p999,wake_us_mean,work_us_p50,work_us_p99,work_us_mean,target_work_us,spin_present,spin_threads,spin_miters_total,spin_miters_mean,bls_present,bls_enqueue,bls_dsq_big,bls_dsq_little,bls_cross_domain,bls_run_big_ms,bls_run_little_ms,bls_cross_frac,bls_run_big_frac,bls_run_little_frac,bls_dsq_big_frac,bls_direct_dispatch,bls_elapsed_s,bls_event,bls_local_hit,bls_no_idle_in_domain,bls_reclassify,bls_tasks_big,bls_tasks_little,notes
data/raw/e1-rail/both-balance.rep00.json,e1-rail,both-balance,,both-balance,,0,2026-07-22T11:14:33+00:00,true,0,7.1.4-arch1-1,true,powersave,46,20.003,260.576,244.051,0.012,5.697,3.836,16.513,13.0269,64.5,68,260.576,5212.301728,13.026846,0.063371,false,8,0,0 1 2 3 4 5 6 7,,0,3411.6125,,,3511.6,3587.6,0.9788,128,21.6,3328.1,0.0065,128,3510.6,3587.6,0.9785,128,4.9,3313.4,0.0015,128,2.4,3460.6,0.0007,128,5.7,3314.1,0.0017,128,1,3378.8,0.0004,128,1.7,3322.7,0.0005,128,false,,,,,,,,,,true,2,965.298,482.649,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-balance.rep01.json,e1-rail,both-balance,,both-balance,,1,2026-07-22T11:16:27+00:00,true,0,7.1.4-arch1-1,true,powersave,46,20.0029,261.258,244.821,0.011,5.708,3.848,16.425,13.061,64.9,68,261.258,5225.917648,13.061006,0.062869,false,8,0,0 1 2 3 4 5 6 7,,0,3398.0875,,,3519.9,3588.1,0.981,128,21.6,3322.9,0.0065,128,3518.9,3588.1,0.9807,128,5.1,3310.4,0.0015,128,1,3339.7,0.0003,128,1.4,3324.2,0.0004,128,1.7,3390,0.0006,128,2.6,3321.3,0.0008,128,false,,,,,,,,,,true,2,967.468,483.734,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-balance.rep02.json,e1-rail,both-balance,,both-balance,,2,2026-07-22T11:18:27+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0033,260.617,245.917,0,5.618,3.833,14.701,13.0287,66.3,69,260.617,5213.200036,13.0287,0.056408,false,8,0,0 1 2 3 4 5 6 7,,0,3402.525,,,3513.9,3586.9,0.9797,128,30.4,3312.8,0.0092,128,3512.7,3587.3,0.9792,128,5,3325.7,0.0015,128,4,3374,0.0013,128,2.9,3305.6,0.0009,128,3.4,3425.8,0.001,128,8.4,3302.1,0.0026,128,false,,,,,,,,,,true,2,965.743,482.8715,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-balance.rep03.json,e1-rail,both-balance,,both-balance,,3,2026-07-22T11:20:31+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.0028,260.592,246.219,0.008,5.632,3.813,14.364,13.0277,66.6,71,260.592,5212.569658,13.027776,0.055121,false,8,0,0 1 2 3 4 5 6 7,,0,3422.8375,,,3505.2,3585.4,0.9776,128,30.1,3322.9,0.0091,128,3505,3585.5,0.9775,128,6.2,3325.1,0.0019,128,9.6,3454.5,0.0027,128,3.8,3355,0.0012,128,4,3428.7,0.0012,128,7.2,3325.6,0.0022,128,false,,,,,,,,,,true,2,965.257,482.6285,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-balance.rep04.json,e1-rail,both-balance,,both-balance,,4,2026-07-22T11:22:35+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0027,260.983,246.522,0.009,5.632,3.821,14.452,13.0473,67.1,71,260.983,5220.364654,13.047389,0.055375,false,8,0,0 1 2 3 4 5 6 7,,0,3424.5125,,,3506.3,3585.3,0.978,128,31.4,3325.2,0.0094,128,3506.2,3585.3,0.9779,128,5.8,3338.8,0.0018,128,3.4,3489.6,0.001,128,8.2,3333.5,0.0025,128,2.8,3411.9,0.0009,128,8.5,3326.5,0.0026,128,false,,,,,,,,,,true,2,966.556,483.278,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-balance.rep05.json,e1-rail,both-balance,,both-balance,,5,2026-07-22T11:24:48+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.003,260.942,246.299,0.009,5.632,3.817,14.635,13.0452,67.3,71,260.942,5219.622826,13.045143,0.056085,false,8,0,0 1 2 3 4 5 6 7,,0,3417.2625,,,3506.6,3584.3,0.9783,128,26,3329.9,0.0078,128,3506.6,3584.3,0.9783,128,9.7,3327.5,0.0029,128,5.2,3487.1,0.0015,128,10.3,3312.8,0.0031,128,3.4,3401.9,0.001,128,6,3310.3,0.0019,128,false,,,,,,,,,,true,2,966.849,483.4245,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-balance.rep06.json,e1-rail,both-balance,,both-balance,,6,2026-07-22T11:27:00+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0026,261.333,246.96,0,5.618,3.828,14.373,13.065,67,71,261.333,5227.339466,13.064952,0.054999,false,8,0,0 1 2 3 4 5 6 7,,0,3421.075,,,3509.8,3587,0.9785,128,29.5,3323.7,0.0089,128,3509.7,3587,0.9785,128,6.1,3310.4,0.0018,128,6.3,3482.6,0.0018,128,4.9,3316.8,0.0015,128,3.8,3455.7,0.0012,128,7.1,3305.4,0.0021,128,false,,,,,,,,,,true,2,967.868,483.934,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep00.json,e1-rail,both-performance,,both-performance,,0,2026-07-22T11:13:39+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0018,261.378,244.924,0.017,5.743,3.854,16.437,13.0677,65.8,68,261.378,5228.03048,13.067724,0.062886,false,8,0,0 1 2 3 4 5 6 7,,0,3420.6875,,,3514.2,3587.5,0.9796,0,27,3330.7,0.0081,0,3513.6,3587.5,0.9794,0,7.4,3329.7,0.0022,0,3.7,3439.3,0.0011,0,5.3,3317.6,0.0016,0,6.4,3439.2,0.0018,0,6,3334,0.0018,0,false,,,,,,,,,,true,2,966.582,483.291,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep01.json,e1-rail,both-performance,,both-performance,,1,2026-07-22T11:15:33+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,262.745,246.398,0.017,5.715,3.86,16.33,13.1363,67.3,70,262.745,5255.267843,13.13633,0.062152,false,8,0,0 1 2 3 4 5 6 7,,0,3410.225,,,3519.9,3589.5,0.9806,0,20.1,3330.9,0.006,0,3519,3589.5,0.9803,0,8.3,3331.9,0.0025,0,1.5,3395.9,0.0004,0,2.6,3340.2,0.0008,0,1.7,3371.4,0.0005,0,2.7,3332.5,0.0008,0,false,,,,,,,,,,true,2,967.569,483.7845,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep02.json,e1-rail,both-performance,,both-performance,,2,2026-07-22T11:17:31+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0013,263.703,247.099,0.068,5.785,3.838,16.536,13.1843,67.3,74,263.703,5274.402814,13.184293,0.062707,false,8,0,0 1 2 3 4 5 6 7,,0,3401.9375,,,3508.6,3586.4,0.9783,0,41.8,3330.7,0.0126,0,3507.3,3586.4,0.9779,0,8.1,3326,0.0024,0,4.2,3342,0.0012,0,9.3,3323.7,0.0028,0,4.7,3385.7,0.0014,0,6.8,3334.6,0.002,0,false,,,,,,,,,,true,2,964.164,482.082,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep03.json,e1-rail,both-performance,,both-performance,,3,2026-07-22T11:19:33+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,261.148,246.431,0,5.619,3.851,14.717,13.0565,68.3,71,261.148,5223.325607,13.056486,0.056355,false,8,0,0 1 2 3 4 5 6 7,,0,3423.2625,,,3515.5,3587.8,0.9798,0,25.5,3330.6,0.0077,0,3515.1,3587.8,0.9797,0,4.6,3390.7,0.0014,0,4.1,3419.7,0.0012,0,8.7,3323.9,0.0026,0,3.2,3425.6,0.0009,0,8.8,3320,0.0026,0,false,,,,,,,,,,true,2,968.011,484.0055,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep04.json,e1-rail,both-performance,,both-performance,,4,2026-07-22T11:21:37+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0014,262.153,247.599,0,5.671,3.834,14.554,13.1068,68.2,71,262.153,5243.427014,13.106733,0.055517,false,8,0,0 1 2 3 4 5 6 7,,0,3427.175,,,3507.7,3586.1,0.9781,0,32.6,3330.8,0.0098,0,3507.3,3586.1,0.978,0,7.9,3341.5,0.0024,0,6.4,3469.6,0.0019,0,9.7,3330.7,0.0029,0,5.9,3439,0.0017,0,11.4,3333.6,0.0034,0,false,,,,,,,,,,true,2,965.857,482.9285,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep05.json,e1-rail,both-performance,,both-performance,,5,2026-07-22T11:23:48+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0013,262.552,248.025,0,5.622,3.837,14.527,13.1267,67.9,71,262.552,5251.381318,13.126747,0.05533,false,8,0,0 1 2 3 4 5 6 7,,0,3419.25,,,3508,3587.1,0.978,0,33.8,3331,0.0101,0,3508,3587.1,0.978,0,8.3,3333,0.0025,0,7.6,3395.9,0.0022,0,3.8,3331.9,0.0011,0,2.3,3470.5,0.0007,0,5.7,3317.5,0.0017,0,false,,,,,,,,,,true,2,967.1,483.55,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-performance.rep06.json,e1-rail,both-performance,,both-performance,,6,2026-07-22T11:25:58+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,262.207,247.655,0,5.618,3.839,14.553,13.1095,68.5,72,262.207,5244.50709,13.109432,0.055502,false,8,0,0 1 2 3 4 5 6 7,,0,3430.8375,,,3512.6,3588.1,0.979,0,27.2,3331.4,0.0082,0,3512.6,3588.1,0.979,0,11.4,3330.8,0.0034,0,3.7,3491.4,0.0011,0,5.1,3338.5,0.0015,0,2,3445.4,0.0006,0,5.4,3333,0.0016,0,false,,,,,,,,,,true,2,968.353,484.1765,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep00.json,e1-rail,both-power,,both-power,,0,2026-07-22T11:14:10+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.004,30.499,15.135,0.009,5.735,3.867,15.355,1.5247,47.4,49,30.499,610.101996,1.524645,0.503459,false,8,0,0 1 2 3 4 5 6 7,,0,938.2625,,,941.4,940.7,1.0007,255,23,939.3,0.0246,255,941.3,940.7,1.0006,255,4.9,937.8,0.0053,255,3.1,935,0.0034,255,4.3,937.1,0.0047,255,5.1,942.4,0.0056,255,5.6,933.1,0.006,255,false,,,,,,,,,,true,2,257.476,128.738,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep01.json,e1-rail,both-power,,both-power,,1,2026-07-22T11:16:04+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0039,30.654,14.628,0.014,5.711,3.853,16.012,1.5324,48.3,50,30.654,613.199551,1.532401,0.522346,false,8,0,0 1 2 3 4 5 6 7,,0,923.225,,,928.1,927.3,1.0008,255,21.6,926.6,0.0234,255,928,927.3,1.0008,255,3.1,925.7,0.0034,255,0.7,911.7,0.0008,255,3.9,921.1,0.0042,255,1.8,922.9,0.002,255,2.2,923.2,0.0024,255,false,,,,,,,,,,true,2,253.905,126.9525,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep02.json,e1-rail,both-power,,both-power,,2,2026-07-22T11:18:04+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0034,32.54,16.183,0.141,5.76,3.843,16.216,1.6267,49.2,50,32.54,650.910636,1.626723,0.498341,false,8,0,0 1 2 3 4 5 6 7,,0,947.15,,,954.8,954,1.0009,255,29.7,948.5,0.0317,255,954.7,954,1.0007,255,7.4,942.1,0.0082,255,3.1,941.9,0.0034,255,7.1,947.9,0.0078,255,12.7,944.1,0.014,255,12.3,944.7,0.0134,255,false,,,,,,,,,,true,2,261.105,130.5525,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep03.json,e1-rail,both-power,,both-power,,3,2026-07-22T11:20:08+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0042,29.537,15.365,0,5.664,3.823,14.171,1.4765,48.9,50,29.537,590.864055,1.47654,0.479771,false,8,0,0 1 2 3 4 5 6 7,,0,939.2125,,,942.6,942.1,1.0005,255,33.7,937.7,0.0362,255,942.5,942.1,1.0005,255,9.4,935.7,0.0103,255,5.8,938.6,0.0063,255,4.7,937.9,0.0053,255,6.2,943.8,0.0068,255,4.8,935.8,0.0053,255,false,,,,,,,,,,true,2,258.33,129.165,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep04.json,e1-rail,both-power,,both-power,,4,2026-07-22T11:22:12+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0038,30.352,16.007,0,5.627,3.836,14.344,1.5173,49.3,50,30.352,607.155338,1.517312,0.472588,false,8,0,0 1 2 3 4 5 6 7,,0,953.1,,,957.9,957.3,1.0006,255,28,955.1,0.0296,255,957.9,957.3,1.0007,255,6.9,953.7,0.0076,255,5,950.8,0.0055,255,8.3,951.1,0.009,255,2.2,951.1,0.0024,255,5.5,948.4,0.006,255,false,,,,,,,,,,true,2,262.683,131.3415,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep05.json,e1-rail,both-power,,both-power,,5,2026-07-22T11:24:25+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.004,30.493,16.313,0,5.628,3.822,14.181,1.5244,49.2,50,30.493,609.981972,1.524345,0.465058,false,8,0,0 1 2 3 4 5 6 7,,0,961,,,969.3,968.2,1.001,255,29.9,962.8,0.0314,255,969.2,968.2,1.001,255,8,957.1,0.0087,255,2.6,956.9,0.0027,255,4,956.1,0.0043,255,3.4,960.9,0.0036,255,8.8,957.8,0.0094,255,false,,,,,,,,,,true,2,266.04,133.02,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/both-power.rep06.json,e1-rail,both-power,,both-power,,6,2026-07-22T11:26:37+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0035,30.296,16.12,0,5.625,3.823,14.176,1.5145,49.1,50,30.296,606.026036,1.514535,0.467917,false,8,0,0 1 2 3 4 5 6 7,,0,958.8375,,,965.3,964.4,1.0009,255,32.4,961.2,0.034,255,965.3,964.4,1.0009,255,5.4,955.7,0.0058,255,4.4,954.3,0.0047,255,3.4,957.8,0.0037,255,2.9,955.6,0.0031,255,7.5,957.3,0.008,255,false,,,,,,,,,,true,2,264.909,132.4545,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep00.json,e1-rail,partitioned,,partitioned,,0,2026-07-22T11:15:02+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0013,262.626,246.165,0.012,5.707,3.876,16.449,13.1305,67.2,70,262.626,5252.861414,13.130447,0.062633,true,4,4,0 1 4 5,2 3 6 7,0,3428.425,3425.525,0.999154,3532.6,3592.8,0.9832,0,16.1,3330.7,0.0048,0,3531.6,3592.9,0.9829,255,5.1,3334.2,0.0015,255,1.6,3465.8,0.0005,0,2.8,3324.4,0.0009,0,4.2,3446.5,0.0012,255,2.1,3328.5,0.0006,255,false,,,,,,,,,,true,2,970.264,485.132,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep01.json,e1-rail,partitioned,,partitioned,,1,2026-07-22T11:16:58+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0016,262.906,246.278,0.01,5.709,3.85,16.618,13.1443,67.5,70,262.906,5258.54065,13.144248,0.063209,true,4,4,0 1 4 5,2 3 6 7,0,3416.275,3427.85,1.003388,3522.3,3591.1,0.9809,0,21.2,3330.8,0.0064,0,3521.6,3591.1,0.9806,255,2.1,3342.3,0.0006,255,0.9,3408.9,0.0003,0,2.7,3334.3,0.0008,0,2.3,3447.7,0.0007,255,3.2,3330.3,0.001,255,false,,,,,,,,,,true,2,968.387,484.1935,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep02.json,e1-rail,partitioned,,partitioned,,2,2026-07-22T11:18:58+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,262.561,247.832,0,5.634,3.822,14.728,13.1271,68.1,71,262.561,5251.587585,13.127131,0.056094,true,4,4,0 1 4 5,2 3 6 7,0,3411.25,3421.425,1.002983,3508,3587.3,0.9779,0,27.6,3330.7,0.0083,0,3507.3,3587.3,0.9777,255,5.2,3329.3,0.0016,255,4.4,3395.6,0.0013,0,6.8,3331.4,0.0021,0,4.1,3441.7,0.0012,255,13.7,3327.4,0.0041,255,false,,,,,,,,,,true,2,965.646,482.823,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep03.json,e1-rail,partitioned,,partitioned,,3,2026-07-22T11:21:04+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0015,261.655,247.132,0,5.612,3.837,14.523,13.0818,68,72,261.655,5233.492482,13.081769,0.055504,true,4,4,0 1 4 5,2 3 6 7,0,3432.5,3413.85,0.994567,3514,3587.7,0.9794,0,26.6,3330.7,0.008,0,3513.8,3587.7,0.9794,255,8.1,3335.8,0.0024,255,3.3,3474.2,0.001,0,5.6,3337.4,0.0017,0,2.4,3395,0.0007,255,5.5,3336.9,0.0017,255,false,,,,,,,,,,true,2,967.708,483.854,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep04.json,e1-rail,partitioned,,partitioned,,4,2026-07-22T11:23:12+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0015,261.949,247.551,0,5.623,3.824,14.398,13.0964,68,72,261.949,5239.372924,13.096468,0.054965,true,4,4,0 1 4 5,2 3 6 7,0,3433.7,3412.75,0.993899,3506.9,3586.9,0.9777,0,33.2,3330.9,0.01,0,3506.7,3586.9,0.9776,255,6.8,3347.8,0.0021,255,4.2,3484.5,0.0012,0,6.2,3332.5,0.0018,0,4.8,3419.1,0.0014,255,11.2,3297.2,0.0034,255,false,,,,,,,,,,true,2,966.704,483.352,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep05.json,e1-rail,partitioned,,partitioned,,5,2026-07-22T11:25:23+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0013,261.551,247.043,0,5.619,3.825,14.509,13.0767,68.6,73,261.551,5231.360016,13.0767,0.055473,true,4,4,0 1 4 5,2 3 6 7,0,3426.125,3431.1,1.001452,3508.6,3588.3,0.9778,0,24.8,3330.8,0.0075,0,3508.6,3588.3,0.9778,255,7.2,3330.1,0.0021,255,3.6,3457.6,0.001,0,10.5,3327.8,0.0031,0,3.7,3465.9,0.0011,255,5.7,3340.1,0.0017,255,false,,,,,,,,,,true,2,967.348,483.674,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1-rail/partitioned.rep06.json,e1-rail,partitioned,,partitioned,,6,2026-07-22T11:27:35+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0016,261.376,246.972,0,5.615,3.826,14.404,13.0678,68.6,71,261.376,5227.938202,13.067755,0.055108,true,4,4,0 1 4 5,2 3 6 7,0,3437.8,3411.35,0.992306,3507.8,3586.6,0.978,0,29.5,3331.1,0.0088,0,3507.7,3586.6,0.978,255,9.4,3331.6,0.0028,255,3.8,3501.6,0.0011,0,6.9,3331.9,0.0021,0,2.3,3393.3,0.0007,255,3.5,3333.9,0.001,255,false,,,,,,,,,,true,2,966.801,483.4005,false,,,,,,,,,,,,,,,,,,,one spinner pinned to one CPU of each domain
data/raw/e1b-poison/others-balance-power.rep00.json,e1b-poison,others-balance-power,,,,0,2026-07-22T11:29:35+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0028,60.753,46.256,0.008,5.632,4.019,14.489,3.0372,53,54,60.753,1215.230108,3.037225,0.23849,true,0,8,,0 1 2 3 4 5 6 7,0,,2263.4625,,8.5,2262.1,0.0038,192,6.3,2268.6,0.0029,192,2287.7,2284.9,1.0013,255,7.3,2245.3,0.0034,192,8.2,2263.9,0.0037,192,9.3,2266.5,0.0042,192,3.1,2250.3,0.0014,192,2.5,2266.1,0.0011,192,false,,,,,,,,,,true,1,315.358,315.358,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance-power.rep01.json,e1b-poison,others-balance-power,,,,1,2026-07-22T11:31:21+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0028,60.12,46.111,0,5.646,4.025,14.009,3.0056,52.3,53,60.12,1202.568336,3.005579,0.233017,true,0,8,,0 1 2 3 4 5 6 7,0,,2258.3,,13.1,2261.2,0.0059,192,7.8,2265.3,0.0035,192,2283,2280.3,1.0011,255,6.4,2250.4,0.0029,192,4,2258.3,0.0018,192,7.5,2267.4,0.0034,192,2.9,2250.9,0.0013,192,6.4,2232.6,0.003,192,false,,,,,,,,,,true,1,314.689,314.689,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance-power.rep02.json,e1b-poison,others-balance-power,,,,2,2026-07-22T11:33:05+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0027,60.307,44.583,0,5.614,4.022,15.724,3.015,52.7,53,60.307,1206.302829,3.014943,0.260733,true,0,8,,0 1 2 3 4 5 6 7,0,,2239.275,,10,2236.3,0.0045,192,7.1,2235.4,0.0032,192,2258.2,2255.7,1.001,255,7.4,2241.4,0.0034,192,4.2,2236.4,0.0019,192,2.9,2235.3,0.0013,192,3,2237.6,0.0014,192,4.9,2236.1,0.0023,192,false,,,,,,,,,,true,1,311.184,311.184,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance-power.rep03.json,e1b-poison,others-balance-power,,,,3,2026-07-22T11:34:51+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0029,59.014,44.875,0,5.617,4.037,14.139,2.9503,52.4,53,59.014,1180.451141,2.950272,0.239587,true,0,8,,0 1 2 3 4 5 6 7,0,,2253.2625,,10.9,2246.4,0.0049,192,9.1,2251.3,0.0042,192,2261.8,2258.9,1.0013,255,6.4,2250.8,0.0029,192,6.4,2247.7,0.0029,192,4.4,2256.6,0.002,192,2.2,2274.3,0.001,192,2.5,2240.1,0.0011,192,false,,,,,,,,,,true,1,311.894,311.894,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance-power.rep04.json,e1b-poison,others-balance-power,,,,4,2026-07-22T11:36:37+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0029,60.059,45.997,0,5.614,4.028,14.062,3.0025,52,53,60.059,1201.354171,3.002515,0.234136,true,0,8,,0 1 2 3 4 5 6 7,0,,2270.2,,10,2270.6,0.0045,192,6.4,2264.2,0.0029,192,2287,2284,1.0013,255,7.7,2274.4,0.0034,192,7.2,2261.9,0.0032,192,4.6,2263,0.0021,192,2.7,2273.7,0.0012,192,2.2,2269.8,0.001,192,false,,,,,,,,,,true,1,315.129,315.129,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance-power.rep05.json,e1b-poison,others-balance-power,,,,5,2026-07-22T11:38:23+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0029,58.315,44.128,0.008,5.637,4.021,14.179,2.9153,52.2,53,58.315,1166.469114,2.915327,0.243145,true,0,8,,0 1 2 3 4 5 6 7,0,,2238.775,,12.7,2240.4,0.0057,192,8.1,2231.1,0.0037,192,2249.9,2246.9,1.0013,255,5.5,2237.7,0.0026,192,3.7,2230.6,0.0017,192,3.3,2236.1,0.0015,192,7.9,2242.5,0.0036,192,6.4,2244.9,0.0029,192,false,,,,,,,,,,true,1,310.061,310.061,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance-power.rep06.json,e1b-poison,others-balance-power,,,,6,2026-07-22T11:40:07+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.003,59.127,44.944,0,5.614,4.027,14.182,2.9559,52.3,53,59.127,1182.717381,2.955907,0.239857,true,0,8,,0 1 2 3 4 5 6 7,0,,2254.45,,11.8,2257.1,0.0053,192,4.8,2251.4,0.0022,192,2272.1,2269.3,1.0012,255,2.3,2255.7,0.0011,192,4.2,2254.5,0.0019,192,4.2,2247,0.0019,192,7.8,2258,0.0035,192,5.3,2242.6,0.0024,192,false,,,,,,,,,,true,1,313.249,313.249,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance.rep00.json,e1b-poison,others-balance,,,,0,2026-07-22T11:28:33+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0029,166.189,152.035,0,5.618,4.023,14.155,8.3083,62.8,65,166.189,3324.261948,8.308245,0.085174,true,0,8,,0 1 2 3 4 5 6 7,0,,3472.225,,9.5,3517.7,0.0027,128,6,3404.1,0.0018,128,3587.2,3596,0.9976,255,4.8,3479.8,0.0014,128,10.6,3482.9,0.003,128,1.3,3357.7,0.0004,128,2.6,3515.8,0.0008,128,8.8,3423.8,0.0026,128,false,,,,,,,,,,true,1,494.926,494.926,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
